DT,dwpt,prcp,pres,temp,rhum,wspd,wdir,Donalsonville
2022-04-17 11:00:00,19.7,0.0,1018.6,22.2,86.0,10.4,58.0,0.12069
2022-04-17 12:00:00,19.6,0.0,1018.2,22.2,85.0,10.4,58.0,0.12069
2022-04-17 13:00:00,19.6,0.0,1017.9,22.1,86.0,9.7,66.0,0.12069
2022-04-17 14:00:00,19.7,0.0,1018.0,21.8,88.0,9.7,71.0,0.086207
2022-04-17 15:00:00,19.7,0.0,1018.1,21.6,89.0,9.4,60.0,0.017241
2022-04-17 16:00:00,19.5,0.0,1018.7,21.6,88.0,9.7,58.0,-0.034483
2022-04-17 17:00:00,18.4,0.0,1019.6,22.0,80.0,12.6,58.0,-0.103448
2022-04-17 18:00:00,17.9,0.0,1020.1,23.7,70.0,16.2,65.0,-0.086207
2022-04-17 19:00:00,17.9,0.0,1020.0,24.2,68.0,20.9,70.0,-0.12069
2022-04-17 20:00:00,17.5,0.0,1020.0,26.1,59.0,20.2,72.0,-0.034483
2022-04-17 21:00:00,17.4,0.1,1019.9,26.6,57.0,19.8,69.0,0.086207
2022-04-17 22:00:00,17.5,0.1,1019.7,27.0,56.0,18.4,69.0,0.172414
2022-04-17 23:00:00,17.9,0.3,1019.2,27.1,57.0,19.1,71.0,0.224138
2022-04-18 00:00:00,17.7,0.1,1018.4,27.2,56.0,19.4,70.0,0.206897
2022-04-18 01:00:00,17.5,0.0,1017.9,27.0,56.0,19.4,67.0,0.189655
2022-04-18 02:00:00,17.3,0.0,1017.5,26.5,57.0,20.2,67.0,0.189655
2022-04-18 03:00:00,17.9,0.0,1018.0,24.9,65.0,21.2,63.0,0.206897
2022-04-18 04:00:00,18.0,0.0,1018.6,24.0,69.0,20.2,67.0,0.189655
2022-04-18 05:00:00,18.6,0.1,1019.4,22.8,77.0,16.9,64.0,0.172414
2022-04-18 06:00:00,18.7,0.1,1020.4,22.3,80.0,16.6,58.0,0.155172
2022-04-18 07:00:00,18.6,0.1,1021.1,21.8,82.0,16.9,60.0,0.12069
2022-04-18 08:00:00,18.6,0.1,1021.4,21.4,84.0,15.5,56.0,0.12069
2022-04-18 09:00:00,18.6,0.0,1021.2,22.0,81.0,14.0,59.0,0.12069
2022-04-18 10:00:00,18.5,0.0,1021.1,22.1,80.0,13.0,58.0,0.12069
2022-04-18 11:00:00,18.6,0.0,1020.5,22.0,81.0,11.9,56.0,0.155172
2022-04-18 12:00:00,18.6,0.0,1019.8,22.0,81.0,12.2,46.0,0.189655
2022-04-18 13:00:00,18.0,0.0,1020.0,21.8,79.0,10.8,53.0,0.224138
2022-04-18 14:00:00,17.8,0.0,1019.7,21.6,79.0,12.2,53.0,0.189655
2022-04-18 15:00:00,18.1,0.0,1019.6,21.3,82.0,12.6,47.0,0.103448
2022-04-18 16:00:00,17.4,0.0,1019.8,21.4,78.0,14.4,44.0,0.017241
2022-04-18 17:00:00,16.4,0.0,1020.3,21.9,71.0,16.6,47.0,-0.051724
2022-04-18 18:00:00,15.4,0.0,1021.0,23.6,60.0,19.1,55.0,-0.034483
2022-04-18 19:00:00,14.6,0.0,1021.1,25.2,52.0,19.4,58.0,0.034483
2022-04-18 20:00:00,14.0,0.0,1021.3,26.6,46.0,19.4,60.0,0.0
2022-04-18 21:00:00,13.5,0.0,1021.3,27.6,42.0,19.4,62.0,-0.103448
2022-04-18 22:00:00,13.1,0.0,1020.7,27.9,40.0,18.7,69.0,-0.051724
2022-04-18 23:00:00,12.3,0.0,1020.4,28.4,37.0,19.4,68.0,0.017241
2022-04-19 00:00:00,12.8,0.0,1019.7,28.1,39.0,20.5,63.0,0.103448
2022-04-19 01:00:00,13.1,0.0,1019.2,27.5,41.0,20.5,62.0,0.189655
2022-04-19 02:00:00,13.5,0.0,1019.3,26.8,44.0,21.2,64.0,0.224138
2022-04-19 03:00:00,14.8,0.0,1019.5,25.7,51.0,21.6,63.0,0.206897
2022-04-19 04:00:00,17.1,0.0,1019.9,23.6,67.0,19.4,56.0,0.206897
2022-04-19 05:00:00,17.8,0.0,1020.7,22.5,75.0,15.5,55.0,0.172414
2022-04-19 06:00:00,18.3,0.0,1021.3,22.1,79.0,14.0,49.0,0.155172
2022-04-19 07:00:00,19.1,0.0,1021.8,21.9,84.0,13.7,55.0,0.137931
2022-04-19 08:00:00,18.8,0.0,1022.2,21.8,83.0,14.4,56.0,0.12069
2022-04-19 09:00:00,18.2,0.0,1022.4,21.4,82.0,14.8,59.0,0.103448
2022-04-19 10:00:00,18.7,0.0,1022.0,21.5,84.0,10.1,62.0,0.12069
2022-04-19 11:00:00,19.3,0.0,1021.5,21.4,88.0,9.7,59.0,0.137931
2022-04-19 12:00:00,19.3,0.0,1020.8,21.2,89.0,9.0,54.0,0.206897
2022-04-19 13:00:00,19.4,0.0,1020.5,21.1,90.0,9.4,57.0,0.224138
2022-04-19 14:00:00,18.9,0.0,1020.2,21.0,88.0,10.1,48.0,0.172414
2022-04-19 15:00:00,19.2,0.0,1020.3,20.9,90.0,7.9,48.0,0.017241
2022-04-19 16:00:00,19.0,0.0,1020.6,21.1,88.0,10.8,50.0,-0.12069
2022-04-19 17:00:00,18.4,0.0,1021.2,21.4,83.0,13.7,52.0,-0.224138
2022-04-19 18:00:00,17.8,0.0,1021.7,22.4,75.0,16.6,57.0,-0.275862
2022-04-19 19:00:00,17.7,0.1,1021.8,24.2,67.0,22.0,62.0,-0.275862
2022-04-19 20:00:00,17.3,0.1,1022.1,25.6,60.0,23.0,65.0,-0.293103
2022-04-19 21:00:00,17.4,0.1,1022.1,25.8,60.0,21.6,64.0,-0.241379
2022-04-19 22:00:00,17.7,0.4,1021.6,26.6,58.0,22.3,65.0,-0.172414
2022-04-19 23:00:00,17.2,0.1,1021.3,26.4,57.0,23.8,63.0,-0.086207
2022-04-20 00:00:00,17.5,0.4,1020.6,26.7,57.0,23.0,63.0,0.051724
2022-04-20 01:00:00,17.4,0.2,1019.8,26.6,57.0,22.7,62.0,0.172414
2022-04-20 02:00:00,17.8,0.1,1019.7,25.3,63.0,22.3,55.0,0.206897
2022-04-20 03:00:00,17.4,0.1,1019.7,24.2,66.0,22.0,54.0,0.189655
2022-04-20 04:00:00,17.7,0.0,1020.1,23.0,72.0,19.4,57.0,0.172414
2022-04-20 05:00:00,18.5,0.0,1020.7,22.1,80.0,17.3,55.0,0.155172
2022-04-20 06:00:00,18.5,0.0,1021.2,21.7,82.0,15.8,54.0,0.155172
2022-04-20 07:00:00,18.6,0.0,1022.1,21.6,83.0,14.8,54.0,0.137931
2022-04-20 08:00:00,18.8,0.0,1022.8,21.4,85.0,14.4,59.0,0.137931
2022-04-20 09:00:00,18.6,0.0,1022.5,21.4,84.0,16.2,58.0,0.12069
2022-04-20 10:00:00,18.8,0.0,1021.8,21.4,85.0,14.4,57.0,0.137931
2022-04-20 11:00:00,19.1,0.0,1021.2,21.4,87.0,15.1,60.0,0.155172
2022-04-20 12:00:00,18.9,0.0,1020.6,21.2,87.0,14.0,55.0,0.206897
2022-04-20 13:00:00,19.0,0.0,1020.2,21.1,88.0,13.7,55.0,0.224138
2022-04-20 14:00:00,18.8,0.0,1019.9,20.9,88.0,13.7,57.0,0.155172
2022-04-20 15:00:00,18.7,0.0,1020.2,20.9,87.0,14.4,53.0,0.017241
2022-04-20 16:00:00,18.7,0.0,1020.6,20.8,88.0,13.0,60.0,-0.12069
2022-04-20 17:00:00,18.7,0.0,1020.9,21.3,85.0,15.1,61.0,-0.206897
2022-04-20 18:00:00,17.9,0.1,1021.4,22.8,74.0,15.1,68.0,-0.275862
2022-04-20 19:00:00,17.8,0.0,1021.4,24.3,67.0,19.8,70.0,-0.275862
2022-04-20 20:00:00,17.9,0.0,1021.6,25.2,64.0,19.4,70.0,-0.241379
2022-04-20 21:00:00,17.6,0.2,1021.1,26.0,60.0,20.2,76.0,-0.206897
2022-04-20 22:00:00,18.3,0.4,1020.8,25.9,63.0,19.8,73.0,-0.137931
2022-04-20 23:00:00,17.5,0.2,1020.0,27.3,55.0,19.8,73.0,-0.051724
2022-04-21 00:00:00,17.9,0.1,1019.4,26.6,59.0,20.5,66.0,0.086207
2022-04-21 01:00:00,17.9,0.1,1018.7,26.6,59.0,21.6,69.0,0.189655
2022-04-21 02:00:00,18.0,0.0,1018.7,25.8,62.0,21.2,69.0,0.224138
2022-04-21 03:00:00,18.1,0.0,1018.7,24.6,67.0,20.9,64.0,0.206897
2022-04-21 04:00:00,18.2,0.1,1018.8,24.0,70.0,18.7,70.0,0.189655
2022-04-21 05:00:00,18.9,0.0,1019.4,22.7,79.0,17.3,70.0,0.172414
2022-04-21 06:00:00,19.3,0.0,1020.0,22.3,83.0,15.1,70.0,0.155172
2022-04-21 07:00:00,19.2,0.0,1021.0,22.0,84.0,14.0,72.0,0.137931
2022-04-21 08:00:00,19.1,0.0,1021.7,21.9,84.0,14.0,69.0,0.12069
2022-04-21 09:00:00,19.4,0.0,1021.7,21.8,86.0,13.7,67.0,0.103448
2022-04-21 10:00:00,19.2,0.0,1021.4,21.6,86.0,13.7,66.0,0.12069
2022-04-21 11:00:00,19.1,0.0,1020.5,21.4,87.0,13.3,65.0,0.155172
2022-04-21 12:00:00,19.1,0.0,1019.6,21.4,87.0,13.0,66.0,0.189655
2022-04-21 13:00:00,19.0,0.0,1019.1,21.3,87.0,11.2,71.0,0.224138
2022-04-21 14:00:00,19.2,0.0,1018.9,21.3,88.0,11.2,63.0,0.155172
2022-04-21 15:00:00,19.2,0.0,1019.0,21.1,89.0,10.8,62.0,0.017241
2022-04-21 16:00:00,19.0,0.0,1019.1,21.1,88.0,11.2,60.0,-0.017241
2022-04-21 17:00:00,18.7,0.0,1019.8,21.7,83.0,13.0,67.0,-0.155172
2022-04-21 18:00:00,18.4,0.0,1020.0,23.3,74.0,14.8,71.0,-0.224138
2022-04-21 19:00:00,17.6,0.0,1020.1,25.1,63.0,19.1,77.0,-0.189655
2022-04-21 20:00:00,17.0,0.0,1020.0,26.5,56.0,20.5,80.0,-0.12069
2022-04-21 21:00:00,17.2,0.0,1019.4,27.0,55.0,23.8,76.0,-0.137931
2022-04-21 22:00:00,17.4,0.1,1019.3,26.9,56.0,22.7,81.0,-0.068966
2022-04-21 23:00:00,17.3,0.1,1018.8,26.8,56.0,22.7,81.0,-0.017241
2022-04-22 00:00:00,17.9,0.0,1018.4,25.7,62.0,21.2,74.0,0.103448
2022-04-22 01:00:00,17.6,0.0,1018.1,26.0,60.0,21.6,76.0,0.189655
2022-04-22 02:00:00,17.8,0.0,1017.8,25.1,64.0,20.2,69.0,0.224138
2022-04-22 03:00:00,18.2,0.0,1018.2,24.5,68.0,19.1,73.0,0.224138
2022-04-22 04:00:00,18.6,0.0,1018.7,23.5,74.0,17.3,71.0,0.189655
2022-04-22 05:00:00,18.9,0.0,1019.3,22.7,79.0,16.2,71.0,0.155172
2022-04-22 06:00:00,19.1,0.1,1019.3,22.7,80.0,17.6,74.0,0.137931
2022-04-22 07:00:00,19.3,0.2,1020.1,22.7,81.0,18.0,77.0,0.12069
2022-04-22 08:00:00,19.0,0.1,1020.2,22.6,80.0,18.0,80.0,0.12069
2022-04-22 09:00:00,19.0,0.0,1020.5,22.6,80.0,15.8,82.0,0.12069
2022-04-22 10:00:00,19.3,0.0,1020.2,22.5,82.0,13.7,82.0,0.12069
2022-04-22 11:00:00,19.4,0.2,1019.9,22.4,83.0,11.2,82.0,0.137931
2022-04-22 12:00:00,19.4,0.0,1019.6,22.4,83.0,9.4,84.0,0.172414
2022-04-22 13:00:00,19.3,0.0,1018.9,22.3,83.0,10.1,78.0,0.189655
2022-04-22 14:00:00,19.3,0.0,1018.8,22.1,84.0,9.0,65.0,0.137931
2022-04-22 15:00:00,18.4,0.0,1019.0,22.6,77.0,10.4,77.0,0.017241
2022-04-22 16:00:00,18.4,0.0,1019.4,22.6,77.0,11.5,81.0,-0.086207
2022-04-22 17:00:00,17.8,0.0,1019.8,23.1,72.0,13.3,74.0,-0.155172
2022-04-22 18:00:00,17.2,0.0,1020.4,24.7,63.0,15.1,81.0,-0.258621
2022-04-22 19:00:00,16.9,0.0,1020.7,26.1,57.0,17.3,94.0,-0.275862
2022-04-22 20:00:00,16.9,0.0,1020.7,26.7,55.0,17.3,89.0,-0.258621
2022-04-22 21:00:00,17.2,0.1,1020.7,27.3,54.0,16.9,93.0,-0.206897
2022-04-22 22:00:00,17.1,0.1,1020.3,27.5,53.0,17.6,90.0,-0.12069
2022-04-22 23:00:00,17.1,0.0,1019.8,27.5,53.0,18.4,84.0,-0.017241
2022-04-23 00:00:00,18.4,0.0,1019.3,26.3,62.0,20.2,76.0,0.103448
2022-04-23 01:00:00,18.8,0.0,1018.5,25.9,65.0,21.2,72.0,0.189655
2022-04-23 02:00:00,18.4,0.0,1018.3,25.5,65.0,22.3,72.0,0.224138
2022-04-23 03:00:00,18.2,0.0,1018.4,25.0,66.0,22.3,76.0,0.206897
2022-04-23 04:00:00,18.4,0.0,1018.7,23.8,72.0,21.6,76.0,0.189655
2022-04-23 05:00:00,19.3,0.0,1019.0,23.1,79.0,18.0,75.0,0.172414
2022-04-23 06:00:00,19.6,0.0,1019.5,22.8,82.0,16.6,76.0,0.155172
2022-04-23 07:00:00,19.4,0.0,1019.9,22.8,81.0,17.6,78.0,0.137931
2022-04-23 08:00:00,19.8,0.0,1020.3,22.8,83.0,16.2,80.0,0.137931
2022-04-23 09:00:00,20.0,0.0,1020.4,22.7,85.0,14.8,79.0,0.12069
2022-04-23 10:00:00,19.9,0.0,1020.2,22.6,85.0,13.7,80.0,0.12069
2022-04-23 11:00:00,19.9,0.0,1019.5,22.5,85.0,13.7,79.0,0.12069
2022-04-23 12:00:00,19.9,0.0,1018.9,22.4,86.0,12.6,71.0,0.12069
2022-04-23 13:00:00,20.1,0.0,1018.5,22.2,88.0,10.8,69.0,0.12069
2022-04-23 14:00:00,20.0,0.0,1018.2,22.3,87.0,10.1,68.0,0.051724
2022-04-23 15:00:00,20.3,0.0,1018.7,22.2,89.0,8.6,72.0,-0.068966
2022-04-23 16:00:00,20.5,0.0,1019.2,22.0,91.0,8.3,69.0,-0.189655
2022-04-23 17:00:00,19.7,0.0,1019.7,22.7,83.0,12.6,75.0,-0.275862
2022-04-23 18:00:00,18.9,0.0,1020.0,24.0,73.0,16.9,81.0,-0.310345
2022-04-23 19:00:00,18.4,0.0,1019.9,25.7,64.0,19.1,83.0,-0.310345
2022-04-23 20:00:00,17.6,0.0,1019.9,27.1,56.0,20.2,84.0,-0.310345
2022-04-23 21:00:00,17.4,0.0,1019.8,27.9,53.0,22.0,79.0,-0.241379
2022-04-23 22:00:00,17.7,0.0,1019.5,27.6,55.0,22.7,78.0,-0.172414
2022-04-23 23:00:00,17.8,0.0,1019.0,28.3,53.0,23.0,78.0,-0.034483
2022-04-24 00:00:00,17.9,0.0,1018.4,27.8,55.0,24.1,76.0,0.086207
2022-04-24 01:00:00,17.7,0.0,1017.8,27.9,54.0,24.8,76.0,0.189655
2022-04-24 02:00:00,18.1,0.0,1017.6,27.1,58.0,25.6,74.0,0.224138
2022-04-24 03:00:00,18.6,0.0,1018.4,25.7,65.0,21.6,73.0,0.206897
2022-04-24 04:00:00,18.9,0.0,1018.7,24.3,72.0,22.0,69.0,0.189655
2022-04-24 05:00:00,19.3,0.0,1019.0,23.1,79.0,18.7,64.0,0.172414
2022-04-24 06:00:00,19.4,0.0,1019.7,23.0,80.0,16.9,70.0,0.155172
2022-04-24 07:00:00,19.8,0.0,1020.4,23.0,82.0,16.6,71.0,0.137931
2022-04-24 08:00:00,19.9,0.0,1020.7,22.7,84.0,15.5,68.0,0.137931
2022-04-24 09:00:00,19.9,0.0,1020.5,22.6,85.0,15.5,71.0,0.137931
2022-04-24 10:00:00,20.0,0.0,1020.2,22.5,86.0,14.4,71.0,0.12069
2022-04-24 11:00:00,20.2,0.0,1019.6,22.5,87.0,13.3,70.0,0.12069
2022-04-24 12:00:00,20.0,0.1,1019.0,22.5,86.0,14.4,72.0,0.12069
2022-04-24 13:00:00,20.1,0.1,1018.3,22.2,88.0,14.0,72.0,0.12069
2022-04-24 14:00:00,20.1,0.0,1018.2,22.2,88.0,13.7,71.0,0.051724
2022-04-24 15:00:00,20.1,0.0,1018.5,22.2,88.0,11.9,74.0,-0.068966
2022-04-24 16:00:00,20.2,0.0,1019.1,22.3,88.0,11.2,70.0,-0.172414
2022-04-24 17:00:00,19.6,0.0,1019.8,22.6,83.0,13.0,68.0,-0.241379
2022-04-24 18:00:00,19.1,0.0,1020.2,23.8,75.0,17.6,70.0,-0.258621
2022-04-24 19:00:00,18.4,0.0,1020.3,25.2,66.0,19.4,72.0,-0.189655
2022-04-24 20:00:00,17.6,0.0,1020.3,26.2,59.0,20.2,71.0,-0.137931
2022-04-24 21:00:00,17.6,0.0,1019.4,27.1,56.0,22.3,71.0,-0.086207
2022-04-24 22:00:00,16.8,0.0,1018.7,28.2,50.0,21.6,74.0,-0.034483
2022-04-24 23:00:00,16.6,0.0,1018.0,28.3,49.0,21.2,75.0,0.051724
2022-04-25 00:00:00,16.1,0.0,1017.4,28.1,48.0,20.2,78.0,0.12069
2022-04-25 01:00:00,16.2,0.0,1016.9,27.9,49.0,20.2,77.0,0.206897
2022-04-25 02:00:00,16.2,0.0,1016.7,27.5,50.0,20.5,77.0,0.258621
2022-04-25 03:00:00,16.9,0.0,1017.1,26.1,57.0,20.5,75.0,0.241379
2022-04-25 04:00:00,17.5,0.0,1017.5,24.5,65.0,18.4,71.0,0.224138
2022-04-25 05:00:00,18.3,0.0,1018.2,23.2,74.0,17.6,66.0,0.189655
2022-04-25 06:00:00,18.9,0.0,1018.8,22.7,79.0,15.1,65.0,0.172414
2022-04-25 07:00:00,17.9,0.0,1019.7,23.0,73.0,15.5,71.0,0.137931
2022-04-25 08:00:00,17.8,0.0,1020.3,22.9,73.0,13.7,68.0,0.137931
2022-04-25 09:00:00,17.8,0.0,1020.1,22.7,74.0,13.0,67.0,0.137931
2022-04-25 10:00:00,17.3,0.0,1019.7,22.6,72.0,12.6,70.0,0.137931
2022-04-25 11:00:00,17.0,0.0,1019.1,22.8,70.0,11.9,69.0,0.155172
2022-04-25 12:00:00,17.8,0.0,1018.6,22.7,74.0,11.9,71.0,0.206897
2022-04-25 13:00:00,18.1,0.0,1018.1,22.5,76.0,11.9,72.0,0.241379
2022-04-25 14:00:00,18.2,0.0,1018.1,22.4,77.0,11.5,72.0,0.155172
2022-04-25 15:00:00,19.1,0.0,1018.2,21.9,84.0,10.1,68.0,0.034483
2022-04-25 16:00:00,18.9,0.0,1018.6,22.1,82.0,10.4,68.0,-0.051724
2022-04-25 17:00:00,18.0,0.0,1018.9,22.7,75.0,13.7,70.0,-0.12069
2022-04-25 18:00:00,18.0,0.0,1019.4,24.0,69.0,20.5,72.0,-0.068966
2022-04-25 19:00:00,17.6,0.0,1019.5,25.4,62.0,22.7,74.0,-0.103448
2022-04-25 20:00:00,17.1,0.0,1019.5,26.6,56.0,22.7,77.0,-0.103448
2022-04-25 21:00:00,16.9,0.0,1019.2,28.0,51.0,23.0,82.0,-0.017241
2022-04-25 22:00:00,17.1,0.0,1018.6,28.2,51.0,23.8,82.0,0.0
2022-04-25 23:00:00,17.6,0.0,1018.2,28.1,53.0,23.4,80.0,0.189655
2022-04-26 00:00:00,17.8,0.0,1017.5,27.7,55.0,22.7,78.0,0.275862
2022-04-26 01:00:00,17.4,0.0,1016.7,28.2,52.0,21.2,76.0,0.275862
2022-04-26 02:00:00,17.5,0.0,1016.4,27.6,54.0,22.3,76.0,0.275862
2022-04-26 03:00:00,17.7,0.0,1016.7,26.3,59.0,21.6,73.0,0.275862
2022-04-26 04:00:00,17.4,0.0,1017.0,24.7,64.0,20.9,70.0,0.241379
2022-04-26 05:00:00,17.9,0.0,1017.5,23.5,71.0,18.0,69.0,0.206897
2022-04-26 06:00:00,18.3,0.0,1018.1,23.2,74.0,17.3,74.0,0.189655
2022-04-26 07:00:00,18.4,0.0,1019.0,23.1,75.0,15.5,73.0,0.172414
2022-04-26 08:00:00,18.7,0.0,1019.8,22.9,77.0,11.9,76.0,0.155172
2022-04-26 09:00:00,18.8,0.0,1019.9,22.8,78.0,10.1,76.0,0.137931
2022-04-26 10:00:00,19.4,0.0,1019.5,22.6,82.0,9.7,68.0,0.155172
2022-04-26 11:00:00,19.4,0.0,1018.8,22.4,83.0,9.0,60.0,0.172414
2022-04-26 12:00:00,19.5,0.0,1018.2,22.3,84.0,11.2,62.0,0.224138
2022-04-26 13:00:00,19.5,0.0,1017.5,22.0,86.0,10.8,63.0,0.241379
2022-04-26 14:00:00,19.9,0.0,1017.3,21.8,89.0,10.1,63.0,0.206897
2022-04-26 15:00:00,19.8,0.0,1017.7,21.7,89.0,9.7,67.0,0.137931
2022-04-26 16:00:00,20.1,0.0,1018.2,21.8,90.0,10.1,67.0,0.0
2022-04-26 17:00:00,19.2,0.0,1018.7,22.2,83.0,13.7,68.0,-0.051724
2022-04-26 18:00:00,18.7,0.0,1019.0,23.6,74.0,17.3,72.0,-0.068966
2022-04-26 19:00:00,18.1,0.0,1018.9,25.1,65.0,19.4,82.0,0.086207
2022-04-26 20:00:00,17.4,0.0,1018.7,26.6,57.0,20.9,85.0,-0.155172
2022-04-26 21:00:00,16.9,0.0,1018.2,27.6,52.0,20.2,80.0,-0.017241
2022-04-26 22:00:00,16.3,0.0,1017.6,28.4,48.0,19.8,77.0,-0.034483
2022-04-26 23:00:00,16.2,0.0,1016.8,29.0,46.0,19.1,77.0,0.206897
2022-04-27 00:00:00,15.6,0.0,1016.1,28.7,45.0,18.0,76.0,0.258621
2022-04-27 01:00:00,15.3,0.0,1015.6,28.8,44.0,17.6,75.0,0.241379
2022-04-27 02:00:00,15.2,0.0,1015.5,28.3,45.0,17.6,74.0,0.258621
2022-04-27 03:00:00,16.0,0.0,1015.5,26.7,52.0,18.4,72.0,0.258621
2022-04-27 04:00:00,17.0,0.0,1015.9,25.0,61.0,16.9,68.0,0.241379
2022-04-27 05:00:00,17.6,0.0,1016.5,23.9,68.0,16.2,67.0,0.206897
2022-04-27 06:00:00,18.8,0.0,1017.2,23.3,76.0,14.4,70.0,0.189655
2022-04-27 07:00:00,18.8,0.0,1018.0,23.1,77.0,13.0,72.0,0.172414
2022-04-27 08:00:00,18.8,0.0,1018.5,23.0,77.0,13.0,73.0,0.155172
2022-04-27 09:00:00,19.3,0.0,1018.5,22.7,81.0,11.9,72.0,0.137931
2022-04-27 10:00:00,19.8,0.0,1018.2,22.4,85.0,10.1,66.0,0.155172
2022-04-27 11:00:00,19.8,0.0,1017.1,22.3,86.0,11.5,70.0,0.172414
2022-04-27 12:00:00,20.1,0.0,1016.5,22.0,89.0,7.9,63.0,0.206897
2022-04-27 13:00:00,19.9,0.0,1016.1,22.2,87.0,7.2,62.0,0.224138
2022-04-27 14:00:00,20.3,0.0,1015.8,22.0,90.0,8.6,51.0,0.155172
2022-04-27 15:00:00,20.1,0.0,1015.8,21.8,90.0,9.4,60.0,0.0
2022-04-27 16:00:00,20.3,0.0,1016.2,21.8,91.0,9.4,71.0,-0.12069
2022-04-27 17:00:00,19.0,0.0,1016.6,22.6,80.0,13.7,73.0,-0.189655
2022-04-27 18:00:00,18.5,0.0,1017.3,23.9,72.0,13.7,73.0,-0.224138
2022-04-27 19:00:00,18.1,0.0,1017.4,25.7,63.0,15.1,80.0,-0.241379
2022-04-27 20:00:00,17.4,0.0,1017.3,27.2,55.0,16.6,83.0,-0.224138
2022-04-27 21:00:00,17.3,0.0,1017.2,27.7,53.0,16.6,88.0,-0.155172
2022-04-27 22:00:00,17.8,0.1,1016.6,28.0,54.0,16.6,99.0,-0.103448
2022-04-27 23:00:00,17.5,0.0,1016.1,28.6,51.0,14.8,110.0,0.0
2022-04-28 00:00:00,16.9,0.0,1015.1,28.3,50.0,14.4,106.0,0.12069
2022-04-28 01:00:00,17.4,0.0,1014.7,27.5,54.0,13.7,101.0,0.206897
2022-04-28 02:00:00,17.8,0.0,1014.3,26.8,58.0,15.5,94.0,0.241379
2022-04-28 03:00:00,18.6,0.0,1014.4,25.9,64.0,16.6,89.0,0.241379
2022-04-28 04:00:00,18.4,0.0,1014.8,25.0,67.0,16.6,89.0,0.206897
2022-04-28 05:00:00,19.0,0.0,1015.4,24.1,73.0,16.9,87.0,0.189655
2022-04-28 06:00:00,19.5,0.0,1015.9,23.6,78.0,15.1,89.0,0.172414
2022-04-28 07:00:00,19.8,0.0,1016.9,23.2,81.0,10.1,74.0,0.155172
2022-04-28 08:00:00,19.8,0.0,1017.1,23.2,81.0,11.5,77.0,0.137931
2022-04-28 09:00:00,19.5,0.0,1016.9,23.4,79.0,11.5,85.0,0.12069
2022-04-28 10:00:00,19.8,0.0,1016.5,23.2,81.0,10.1,90.0,0.12069
2022-04-28 11:00:00,20.0,0.0,1016.2,22.8,84.0,10.8,88.0,0.155172
2022-04-28 12:00:00,20.1,0.0,1015.3,22.6,86.0,11.2,88.0,0.206897
2022-04-28 13:00:00,19.9,0.0,1014.9,22.4,86.0,12.2,86.0,0.224138
2022-04-28 14:00:00,19.9,0.0,1014.7,22.2,87.0,11.2,84.0,0.155172
2022-04-28 15:00:00,20.1,0.0,1015.0,22.2,88.0,10.1,89.0,0.017241
2022-04-28 16:00:00,20.2,0.0,1014.8,22.5,87.0,10.1,90.0,-0.086207
2022-04-28 17:00:00,19.6,0.0,1015.1,23.2,80.0,13.3,88.0,-0.155172
2022-04-28 18:00:00,18.9,0.0,1015.4,24.5,71.0,14.4,95.0,-0.206897
2022-04-28 19:00:00,17.9,0.0,1015.5,26.3,60.0,15.5,109.0,-0.206897
2022-04-28 20:00:00,17.0,0.0,1015.6,27.7,52.0,15.8,118.0,-0.155172
2022-04-28 21:00:00,17.0,0.0,1015.4,28.1,51.0,14.8,123.0,-0.103448
2022-04-28 22:00:00,17.0,0.0,1014.8,27.8,52.0,13.0,112.0,-0.068966
2022-04-28 23:00:00,16.4,0.0,1014.1,28.5,48.0,11.5,101.0,0.0
2022-04-29 00:00:00,16.0,0.0,1013.2,29.1,45.0,10.8,93.0,0.103448
2022-04-29 01:00:00,15.4,0.0,1013.3,28.1,46.0,12.2,105.0,0.206897
2022-04-29 02:00:00,16.6,0.0,1013.2,27.3,52.0,15.1,95.0,0.224138
2022-04-29 03:00:00,17.6,0.0,1013.6,26.5,58.0,16.2,95.0,0.224138
2022-04-29 04:00:00,18.2,0.0,1014.1,25.2,65.0,16.6,94.0,0.206897
2022-04-29 05:00:00,18.6,0.0,1014.8,24.0,72.0,15.5,92.0,0.155172
2022-04-29 06:00:00,19.3,0.0,1015.5,23.4,78.0,13.0,94.0,0.137931
2022-04-29 07:00:00,19.7,0.0,1016.2,23.1,81.0,11.5,87.0,0.137931
2022-04-29 08:00:00,19.8,0.0,1016.5,23.0,82.0,9.4,72.0,0.12069
2022-04-29 09:00:00,19.8,0.0,1016.6,22.8,83.0,8.3,69.0,0.12069
2022-04-29 10:00:00,20.2,0.0,1016.4,22.7,86.0,8.6,75.0,0.12069
2022-04-29 11:00:00,20.2,0.0,1015.5,22.5,87.0,10.1,72.0,0.137931
2022-04-29 12:00:00,20.2,0.0,1014.9,22.3,88.0,10.4,74.0,0.189655
2022-04-29 13:00:00,20.2,0.0,1014.5,22.1,89.0,10.1,72.0,0.206897
2022-04-29 14:00:00,20.3,0.0,1014.5,22.0,90.0,9.4,70.0,0.155172
2022-04-29 15:00:00,20.4,0.0,1014.8,21.9,91.0,9.0,68.0,0.051724
2022-04-29 16:00:00,20.3,0.0,1015.5,21.8,91.0,8.6,74.0,0.0
2022-04-29 17:00:00,19.0,0.0,1016.1,22.6,80.0,12.6,75.0,0.034483
