# observation_id: 540e3ddd-edc0-11ed-b470-128dcacebd72
# metadata: https://api.forecastarbiter.com/observations/540e3ddd-edc0-11ed-b470-128dcacebd72/metadata
timestamp,value,quality_flag
20220620T07:00:00+0000,0.802553,0
20220620T08:00:00+0000,0.747234,0
20220620T09:00:00+0000,0.686809,0
20220620T10:00:00+0000,0.605106,0
20220620T11:00:00+0000,0.551489,0
20220620T12:00:00+0000,0.515745,0
20220620T13:00:00+0000,0.479149,0
20220620T14:00:00+0000,0.489362,0
20220620T15:00:00+0000,0.495319,0
20220620T16:00:00+0000,0.510638,0
20220620T17:00:00+0000,0.393191,0
20220620T18:00:00+0000,0.162553,0
20220620T19:00:00+0000,0.0757447,0
20220620T20:00:00+0000,0.0212768,0
20220620T21:00:00+0000,-0.0612764,0
20220620T22:00:00+0000,0.174468,0
20220620T23:00:00+0000,0.248511,0
20220621T00:00:00+0000,0.284255,0
20220621T01:00:00+0000,0.301277,0
20220621T02:00:00+0000,0.403404,0
20220621T03:00:00+0000,0.524255,0
20220621T04:00:00+0000,0.548936,0
20220621T05:00:00+0000,0.817872,0
20220621T06:00:00+0000,0.873192,0
20220621T07:00:00+0000,0.825532,0
20220621T08:00:00+0000,0.74383,0
20220621T09:00:00+0000,0.691915,0
20220621T10:00:00+0000,0.61617,0
20220621T11:00:00+0000,0.561702,0
20220621T12:00:00+0000,0.514043,0
20220621T13:00:00+0000,0.494468,0
20220621T14:00:00+0000,0.493617,0
20220621T15:00:00+0000,0.508085,0
20220621T16:00:00+0000,0.522553,0
20220621T17:00:00+0000,0.409362,0
20220621T18:00:00+0000,0.131064,0
20220621T19:00:00+0000,-0.128511,0
20220621T20:00:00+0000,-0.279149,0
20220621T21:00:00+0000,-0.475745,0
20220621T22:00:00+0000,-0.42383,0
20220621T23:00:00+0000,-0.135319,0
20220622T00:00:00+0000,-0.157447,0
20220622T01:00:00+0000,0.125958,0
20220622T02:00:00+0000,0.348936,0
20220622T03:00:00+0000,0.360851,0
20220622T04:00:00+0000,0.571915,0
20220622T05:00:00+0000,0.779575,0
20220622T06:00:00+0000,0.878298,0
20220622T07:00:00+0000,0.827234,0
20220622T08:00:00+0000,0.788936,0
20220622T09:00:00+0000,0.719149,0
20220622T10:00:00+0000,0.649362,0
20220622T11:00:00+0000,0.592341,0
20220622T12:00:00+0000,0.554043,0
20220622T13:00:00+0000,0.537021,0
20220622T14:00:00+0000,0.530213,0
20220622T15:00:00+0000,0.554043,0
20220622T16:00:00+0000,0.555745,0
20220622T17:00:00+0000,0.4,0
20220622T18:00:00+0000,0.158298,0
20220622T19:00:00+0000,-0.102979,0
20220622T20:00:00+0000,-0.291064,0
20220622T21:00:00+0000,-0.203404,0
20220622T22:00:00+0000,-0.055319,0
20220622T23:00:00+0000,-0.040851,0
20220623T00:00:00+0000,0.0978724,0
20220623T01:00:00+0000,0.188936,0
20220623T02:00:00+0000,0.36,0
20220623T03:00:00+0000,0.234894,0
20220623T04:00:00+0000,0.560851,0
20220623T05:00:00+0000,0.750638,0
20220623T06:00:00+0000,0.805957,0
20220623T07:00:00+0000,0.8,0
20220623T08:00:00+0000,0.751489,0
20220623T09:00:00+0000,0.67149,0
20220623T10:00:00+0000,0.593192,0
20220623T11:00:00+0000,0.548085,0
20220623T12:00:00+0000,0.511489,0
20220623T13:00:00+0000,0.482553,0
20220623T14:00:00+0000,0.491915,0
20220623T15:00:00+0000,0.525958,0
20220623T16:00:00+0000,0.526809,0
20220623T17:00:00+0000,0.354894,0
20220623T18:00:00+0000,0.113192,0
20220623T19:00:00+0000,-0.144681,0
20220623T20:00:00+0000,-0.289362,0
20220623T21:00:00+0000,-0.502979,0
20220623T22:00:00+0000,-0.515744,0
20220623T23:00:00+0000,-0.114893,0
20220624T00:00:00+0000,-0.0748934,0
20220624T01:00:00+0000,-0.0757446,0
20220624T02:00:00+0000,0.159149,0
20220624T03:00:00+0000,0.307234,0
20220624T04:00:00+0000,0.609362,0
20220624T05:00:00+0000,0.785532,0
20220624T06:00:00+0000,0.849362,0
20220624T07:00:00+0000,0.796596,0
20220624T08:00:00+0000,0.755745,0
20220624T09:00:00+0000,0.674043,0
20220624T10:00:00+0000,0.598298,0
20220624T11:00:00+0000,0.551489,0
20220624T12:00:00+0000,0.515745,0
20220624T13:00:00+0000,0.482553,0
20220624T14:00:00+0000,0.485106,0
20220624T15:00:00+0000,0.499574,0
20220624T16:00:00+0000,0.504681,0
20220624T17:00:00+0000,0.398298,0
20220624T18:00:00+0000,0.0459576,0
20220624T19:00:00+0000,0.274894,0
20220624T20:00:00+0000,0.0417023,0
20220624T21:00:00+0000,-0.0110637,0
20220624T22:00:00+0000,0.24,0
20220624T23:00:00+0000,0.148936,0
20220625T00:00:00+0000,0.228085,0
20220625T01:00:00+0000,0.0195746,0
20220625T02:00:00+0000,0.0655321,0
20220625T03:00:00+0000,0.321702,0
20220625T04:00:00+0000,0.563404,0
20220625T05:00:00+0000,0.770213,0
20220625T06:00:00+0000,0.777873,0
20220625T07:00:00+0000,0.756596,0
20220625T08:00:00+0000,0.713192,0
20220625T09:00:00+0000,0.669787,0
20220625T10:00:00+0000,0.605958,0
20220625T11:00:00+0000,0.544681,0
20220625T12:00:00+0000,0.521702,0
20220625T13:00:00+0000,0.489362,0
20220625T14:00:00+0000,0.480851,0
20220625T15:00:00+0000,0.501277,0
20220625T16:00:00+0000,0.508085,0
20220625T17:00:00+0000,0.396596,0
20220625T18:00:00+0000,0.131915,0
20220625T19:00:00+0000,-0.132766,0
20220625T20:00:00+0000,-0.028085,0
20220625T21:00:00+0000,-0.443404,0
20220625T22:00:00+0000,0.0910639,0
20220625T23:00:00+0000,-0.147234,0
20220626T00:00:00+0000,0.134468,0
20220626T01:00:00+0000,0.121702,0
20220626T02:00:00+0000,0.0757447,0
20220626T03:00:00+0000,0.138723,0
20220626T04:00:00+0000,0.493617,0
20220626T05:00:00+0000,0.794894,0
20220626T06:00:00+0000,0.817021,0
20220626T07:00:00+0000,0.784681,0
20220626T08:00:00+0000,0.723404,0
20220626T09:00:00+0000,0.670638,0
20220626T10:00:00+0000,0.613617,0
20220626T11:00:00+0000,0.56766,0
20220626T12:00:00+0000,0.530213,0
20220626T13:00:00+0000,0.495319,0
20220626T14:00:00+0000,0.485106,0
20220626T15:00:00+0000,0.492766,0
20220626T16:00:00+0000,0.509787,0
20220626T17:00:00+0000,0.388085,0
20220626T18:00:00+0000,0.158298,0
20220626T19:00:00+0000,-0.0987232,0
20220626T20:00:00+0000,-0.211915,0
20220626T21:00:00+0000,-0.405106,0
20220626T22:00:00+0000,-0.335319,0
20220626T23:00:00+0000,0.0680852,0
20220627T00:00:00+0000,0.371064,0
20220627T01:00:00+0000,0.194043,0
20220627T02:00:00+0000,0.451915,0
20220627T03:00:00+0000,0.308085,0
20220627T04:00:00+0000,0.60766,0
20220627T05:00:00+0000,0.777873,0
20220627T06:00:00+0000,0.837447,0
20220627T07:00:00+0000,0.808511,0
20220627T08:00:00+0000,0.740426,0
20220627T09:00:00+0000,0.650213,0
20220627T10:00:00+0000,0.570213,0
20220627T11:00:00+0000,0.534468,0
20220627T12:00:00+0000,0.497021,0
20220627T13:00:00+0000,0.464681,0
20220627T14:00:00+0000,0.457021,0
20220627T15:00:00+0000,0.48766,0
20220627T16:00:00+0000,0.506383,0
20220627T17:00:00+0000,0.4,0
20220627T18:00:00+0000,0.129362,0
20220627T19:00:00+0000,-0.138723,0
20220627T20:00:00+0000,-0.316596,0
20220627T21:00:00+0000,0.0170214,0
20220627T22:00:00+0000,0.0451064,0
20220627T23:00:00+0000,-0.132766,0
20220628T00:00:00+0000,0.0995747,0
20220628T01:00:00+0000,0.0153192,0
20220628T02:00:00+0000,0.319149,0
20220628T03:00:00+0000,0.559149,0
20220628T04:00:00+0000,0.668936,0
20220628T05:00:00+0000,0.773617,0
20220628T06:00:00+0000,0.82383,0
20220628T07:00:00+0000,0.809362,0
20220628T08:00:00+0000,0.750638,0
20220628T09:00:00+0000,0.674894,0
20220628T10:00:00+0000,0.608511,0
20220628T11:00:00+0000,0.547234,0
20220628T12:00:00+0000,0.508085,0
20220628T13:00:00+0000,0.484255,0
20220628T14:00:00+0000,0.48,0
20220628T15:00:00+0000,0.495319,0
20220628T16:00:00+0000,0.512341,0
20220628T17:00:00+0000,0.428936,0
20220628T18:00:00+0000,0.0868086,0
20220628T19:00:00+0000,0.187234,0
20220628T20:00:00+0000,0.199149,0
20220628T21:00:00+0000,-0.333617,0
20220628T22:00:00+0000,-0.49617,0
20220628T23:00:00+0000,-0.348085,0
20220629T00:00:00+0000,-0.498723,0
20220629T01:00:00+0000,-0.32,0
20220629T02:00:00+0000,-0.102128,0
20220629T03:00:00+0000,0.254468,0
20220629T04:00:00+0000,0.622979,0
20220629T05:00:00+0000,0.793191,0
20220629T06:00:00+0000,0.872341,0
20220629T07:00:00+0000,0.822128,0
20220629T08:00:00+0000,0.761702,0
20220629T09:00:00+0000,0.692766,0
20220629T10:00:00+0000,0.596596,0
20220629T11:00:00+0000,0.555745,0
20220629T12:00:00+0000,0.520851,0
20220629T13:00:00+0000,0.506383,0
20220629T14:00:00+0000,0.493617,0
20220629T15:00:00+0000,0.516596,0
20220629T16:00:00+0000,0.522553,0
20220629T17:00:00+0000,0.388085,0
20220629T18:00:00+0000,0.101277,0
20220629T19:00:00+0000,-0.0893616,0
20220629T20:00:00+0000,-0.351489,0
20220629T21:00:00+0000,-0.445106,0
20220629T22:00:00+0000,-0.521702,0
20220629T23:00:00+0000,-0.447659,0
20220630T00:00:00+0000,-0.153191,0
20220630T01:00:00+0000,-0.327659,0
20220630T02:00:00+0000,-0.155745,0
20220630T03:00:00+0000,0.249362,0
20220630T04:00:00+0000,0.569362,0
20220630T05:00:00+0000,0.777021,0
20220630T06:00:00+0000,0.848511,0
20220630T07:00:00+0000,0.821277,0
20220630T08:00:00+0000,0.754894,0
20220630T09:00:00+0000,0.686809,0
20220630T10:00:00+0000,0.625532,0
20220630T11:00:00+0000,0.57617,0
20220630T12:00:00+0000,0.55234,0
20220630T13:00:00+0000,0.597447,0
20220630T14:00:00+0000,0.685957,0
20220630T15:00:00+0000,0.691915,0
20220630T16:00:00+0000,0.691064,0
20220630T17:00:00+0000,0.525106,0
20220630T18:00:00+0000,0.294468,0
20220630T19:00:00+0000,-0.0331914,0
20220630T20:00:00+0000,-0.137021,0
20220630T21:00:00+0000,-0.274893,0
20220630T22:00:00+0000,-0.36851,0
20220630T23:00:00+0000,-0.353191,0
20220701T00:00:00+0000,-0.21617,0
20220701T01:00:00+0000,-0.0212765,0
20220701T02:00:00+0000,0.28766,0
20220701T03:00:00+0000,0.337021,0
20220701T04:00:00+0000,0.69617,0
20220701T05:00:00+0000,0.84,0
20220701T06:00:00+0000,0.88,0
20220701T07:00:00+0000,0.836596,0
20220701T08:00:00+0000,0.805957,0
20220701T09:00:00+0000,0.738723,0
20220701T10:00:00+0000,0.662979,0
20220701T11:00:00+0000,0.619574,0
20220701T12:00:00+0000,0.588936,0
20220701T13:00:00+0000,0.565957,0
20220701T14:00:00+0000,0.557447,0
20220701T15:00:00+0000,0.565958,0
20220701T16:00:00+0000,0.597447,0
20220701T17:00:00+0000,0.467234,0
20220701T18:00:00+0000,0.338724,0
20220701T19:00:00+0000,-0.0451063,0
20220701T20:00:00+0000,-0.121702,0
20220701T21:00:00+0000,-0.0629787,0
20220701T22:00:00+0000,-0.104681,0
20220701T23:00:00+0000,0.00255326,0
20220702T00:00:00+0000,0.0612767,0
20220702T01:00:00+0000,0.114043,0
20220702T02:00:00+0000,0.211915,0
20220702T03:00:00+0000,0.292766,0
20220702T04:00:00+0000,0.657872,0
20220702T05:00:00+0000,0.774468,0
20220702T06:00:00+0000,0.814468,0
20220702T07:00:00+0000,0.811064,0
20220702T08:00:00+0000,0.788085,0
20220702T09:00:00+0000,0.709787,0
20220702T10:00:00+0000,0.660426,0
20220702T11:00:00+0000,0.602553,0
20220702T12:00:00+0000,0.56766,0
20220702T13:00:00+0000,0.531915,0
20220702T14:00:00+0000,0.515745,0
20220702T15:00:00+0000,0.525958,0
20220702T16:00:00+0000,0.541277,0
20220702T17:00:00+0000,0.431489,0
20220702T18:00:00+0000,0.156596,0
20220702T19:00:00+0000,-0.0885106,0
20220702T20:00:00+0000,-0.279149,0
20220702T21:00:00+0000,-0.412766,0
20220702T22:00:00+0000,-0.377872,0
20220702T23:00:00+0000,-0.501276,0
20220703T00:00:00+0000,-0.410213,0
20220703T01:00:00+0000,-0.287659,0
20220703T02:00:00+0000,-0.0365956,0
20220703T03:00:00+0000,0.266383,0
20220703T04:00:00+0000,0.58383,0
20220703T05:00:00+0000,0.744681,0
20220703T06:00:00+0000,0.808511,0
20220703T07:00:00+0000,0.782128,0
20220703T08:00:00+0000,0.738723,0
20220703T09:00:00+0000,0.702128,0
20220703T10:00:00+0000,0.651064,0
20220703T11:00:00+0000,0.602553,0
20220703T12:00:00+0000,0.565957,0
20220703T13:00:00+0000,0.539575,0
20220703T14:00:00+0000,0.519149,0
20220703T15:00:00+0000,0.528511,0
20220703T16:00:00+0000,0.531064,0
20220703T17:00:00+0000,0.429787,0
20220703T18:00:00+0000,0.165106,0
20220703T19:00:00+0000,0.261277,0
20220703T20:00:00+0000,0.194894,0
20220703T21:00:00+0000,0.175319,0
20220703T22:00:00+0000,0.188085,0
20220703T23:00:00+0000,-0.0680849,0
20220704T00:00:00+0000,0.0212767,0
20220704T01:00:00+0000,0.0936172,0
20220704T02:00:00+0000,0.293617,0
20220704T03:00:00+0000,0.36766,0
20220704T04:00:00+0000,0.577872,0
20220704T05:00:00+0000,0.742979,0
20220704T06:00:00+0000,0.79234,0
20220704T07:00:00+0000,0.788936,0
20220704T08:00:00+0000,0.735319,0
20220704T09:00:00+0000,0.677447,0
20220704T10:00:00+0000,0.625532,0
20220704T11:00:00+0000,0.590638,0
20220704T12:00:00+0000,0.564255,0
20220704T13:00:00+0000,0.531915,0
20220704T14:00:00+0000,0.530213,0
20220704T15:00:00+0000,0.531915,0
20220704T16:00:00+0000,0.541277,0
20220704T17:00:00+0000,0.450213,0
20220704T18:00:00+0000,0.235745,0
20220704T19:00:00+0000,0.261277,0
20220704T20:00:00+0000,0.00340431,0
20220704T21:00:00+0000,-0.17617,0
20220704T22:00:00+0000,-0.260425,0
20220704T23:00:00+0000,-0.320851,0
20220705T00:00:00+0000,-0.249362,0
20220705T01:00:00+0000,-0.341276,0
20220705T02:00:00+0000,0.0714895,0
20220705T03:00:00+0000,0.313192,0
20220705T04:00:00+0000,0.621277,0
20220705T05:00:00+0000,0.782979,0
20220705T06:00:00+0000,0.800851,0
20220705T07:00:00+0000,0.77617,0
20220705T08:00:00+0000,0.766808,0
20220705T09:00:00+0000,0.702979,0
20220705T10:00:00+0000,0.630638,0
20220705T11:00:00+0000,0.570213,0
20220705T12:00:00+0000,0.546383,0
20220705T13:00:00+0000,0.529362,0
20220705T14:00:00+0000,0.49617,0
20220705T15:00:00+0000,0.502128,0
20220705T16:00:00+0000,0.548936,0
20220705T17:00:00+0000,0.441702,0
20220705T18:00:00+0000,0.308936,0
20220705T19:00:00+0000,0.182128,0
20220705T20:00:00+0000,0.00680862,0
20220705T21:00:00+0000,0.079149,0
20220705T22:00:00+0000,-0.26383,0
20220705T23:00:00+0000,-0.00255314,0
20220706T00:00:00+0000,-0.27234,0
20220706T01:00:00+0000,-0.132766,0
20220706T02:00:00+0000,-0.104681,0
20220706T03:00:00+0000,0.235745,0
20220706T04:00:00+0000,0.575319,0
20220706T05:00:00+0000,0.786383,0
20220706T06:00:00+0000,0.848511,0
20220706T07:00:00+0000,0.822979,0
20220706T08:00:00+0000,0.766808,0
20220706T09:00:00+0000,0.693617,0
20220706T10:00:00+0000,0.6,0
20220706T11:00:00+0000,0.56,0
20220706T12:00:00+0000,0.522553,0
20220706T13:00:00+0000,0.497021,0
20220706T14:00:00+0000,0.492766,0
20220706T15:00:00+0000,0.514894,0
20220706T16:00:00+0000,0.517447,0
20220706T17:00:00+0000,0.409362,0
20220706T18:00:00+0000,0.271489,0
20220706T19:00:00+0000,-0.102128,0
20220706T20:00:00+0000,-0.11234,0
20220706T21:00:00+0000,-0.454468,0
20220706T22:00:00+0000,-0.291064,0
20220706T23:00:00+0000,0.0280851,0
20220707T00:00:00+0000,-0.154894,0
20220707T01:00:00+0000,-0.239149,0
20220707T02:00:00+0000,0.195745,0
20220707T03:00:00+0000,0.422979,0
20220707T04:00:00+0000,0.682553,0
20220707T05:00:00+0000,0.756596,0
20220707T06:00:00+0000,0.84766,0
20220707T07:00:00+0000,0.835745,0
20220707T08:00:00+0000,0.763404,0
20220707T09:00:00+0000,0.697872,0
20220707T10:00:00+0000,0.624681,0
20220707T11:00:00+0000,0.568511,0
20220707T12:00:00+0000,0.534468,0
20220707T13:00:00+0000,0.516596,0
20220707T14:00:00+0000,0.511489,0
20220707T15:00:00+0000,0.526809,0
20220707T16:00:00+0000,0.556596,0
20220707T17:00:00+0000,0.451915,0
20220707T18:00:00+0000,0.157447,0
20220707T19:00:00+0000,0.251064,0
20220707T20:00:00+0000,-0.119149,0
20220707T21:00:00+0000,-0.167659,0
20220707T22:00:00+0000,-0.316596,0
20220707T23:00:00+0000,-0.0127658,0
20220708T00:00:00+0000,-0.111489,0
20220708T01:00:00+0000,-0.14383,0
20220708T02:00:00+0000,0.276596,0
20220708T03:00:00+0000,0.26383,0
20220708T04:00:00+0000,0.669787,0
20220708T05:00:00+0000,0.784681,0
20220708T06:00:00+0000,0.857021,0
20220708T07:00:00+0000,0.81617,0
20220708T08:00:00+0000,0.769362,0
20220708T09:00:00+0000,0.698723,0
20220708T10:00:00+0000,0.613617,0
20220708T11:00:00+0000,0.563404,0
20220708T12:00:00+0000,0.537872,0
20220708T13:00:00+0000,0.501277,0
20220708T14:00:00+0000,0.518298,0
20220708T15:00:00+0000,0.524255,0
20220708T16:00:00+0000,0.548936,0
20220708T17:00:00+0000,0.422128,0
20220708T18:00:00+0000,0.268085,0
20220708T19:00:00+0000,0.323404,0
20220708T20:00:00+0000,-0.0195743,0
20220708T21:00:00+0000,-0.0187233,0
20220708T22:00:00+0000,0.024681,0
20220708T23:00:00+0000,0.0459575,0
20220709T00:00:00+0000,0.172766,0
20220709T01:00:00+0000,0.206809,0
20220709T02:00:00+0000,0.295319,0
20220709T03:00:00+0000,0.427234,0
20220709T04:00:00+0000,0.588085,0
20220709T05:00:00+0000,0.729362,0
20220709T06:00:00+0000,0.797447,0
20220709T07:00:00+0000,0.771915,0
20220709T08:00:00+0000,0.725958,0
20220709T09:00:00+0000,0.693617,0
20220709T10:00:00+0000,0.635745,0
20220709T11:00:00+0000,0.593192,0
20220709T12:00:00+0000,0.570213,0
20220709T13:00:00+0000,0.545532,0
20220709T14:00:00+0000,0.535319,0
20220709T15:00:00+0000,0.535319,0
20220709T16:00:00+0000,0.548936,0
20220709T17:00:00+0000,0.493617,0
20220709T18:00:00+0000,0.139575,0
20220709T19:00:00+0000,0.165106,0
20220709T20:00:00+0000,-0.00340406,0
20220709T21:00:00+0000,0.141277,0
20220709T22:00:00+0000,-0.164255,0
20220709T23:00:00+0000,-0.24851,0
20220710T00:00:00+0000,-0.0170212,0
20220710T01:00:00+0000,-0.193191,0
20220710T02:00:00+0000,-0.0459574,0
20220710T03:00:00+0000,0.285106,0
20220710T04:00:00+0000,0.611064,0
20220710T05:00:00+0000,0.785532,0
20220710T06:00:00+0000,0.817872,0
20220710T07:00:00+0000,0.78383,0
20220710T08:00:00+0000,0.746383,0
20220710T09:00:00+0000,0.710638,0
20220710T10:00:00+0000,0.626383,0
20220710T11:00:00+0000,0.587234,0
20220710T12:00:00+0000,0.555745,0
20220710T13:00:00+0000,0.52766,0
20220710T14:00:00+0000,0.512341,0
20220710T15:00:00+0000,0.514894,0
20220710T16:00:00+0000,0.540426,0
20220710T17:00:00+0000,0.453617,0
20220710T18:00:00+0000,0.187234,0
20220710T19:00:00+0000,-0.0765957,0
20220710T20:00:00+0000,-0.138723,0
20220710T21:00:00+0000,-0.370213,0
20220710T22:00:00+0000,-0.331915,0
20220710T23:00:00+0000,-0.230638,0
20220711T00:00:00+0000,-0.288511,0
20220711T01:00:00+0000,-0.211915,0
20220711T02:00:00+0000,0.0902129,0
20220711T03:00:00+0000,0.246809,0
20220711T04:00:00+0000,0.63234,0
20220711T05:00:00+0000,0.805106,0
20220711T06:00:00+0000,0.857021,0
20220711T07:00:00+0000,0.851064,0
20220711T08:00:00+0000,0.77617,0
20220711T09:00:00+0000,0.713192,0
20220711T10:00:00+0000,0.637447,0
20220711T11:00:00+0000,0.590638,0
20220711T12:00:00+0000,0.553191,0
20220711T13:00:00+0000,0.534468,0
20220711T14:00:00+0000,0.533617,0
20220711T15:00:00+0000,0.54383,0
20220711T16:00:00+0000,0.560851,0
20220711T17:00:00+0000,0.415319,0
20220711T18:00:00+0000,0.304681,0
20220711T19:00:00+0000,0.06383,0
20220711T20:00:00+0000,-0.17617,0
20220711T21:00:00+0000,-0.0672339,0
20220711T22:00:00+0000,-0.241702,0
20220711T23:00:00+0000,-0.25617,0
20220712T00:00:00+0000,-0.354042,0
20220712T01:00:00+0000,-0.206808,0
20220712T02:00:00+0000,-0.102128,0
20220712T03:00:00+0000,0.366809,0
20220712T04:00:00+0000,0.599149,0
20220712T05:00:00+0000,0.831489,0
20220712T06:00:00+0000,0.870638,0
20220712T07:00:00+0000,0.822128,0
20220712T08:00:00+0000,0.768511,0
20220712T09:00:00+0000,0.693617,0
20220712T10:00:00+0000,0.619574,0
20220712T11:00:00+0000,0.582979,0
20220712T12:00:00+0000,0.542979,0
20220712T13:00:00+0000,0.525106,0
20220712T14:00:00+0000,0.518298,0
20220712T15:00:00+0000,0.522553,0
20220712T16:00:00+0000,0.539575,0
20220712T17:00:00+0000,0.476596,0
